权	PARTobjVERB	有	16
及	CCONJccPART	站	16
博士	NOUNconjPART	权	16
后	ADPaclNOUN	博士	16
流动	VERBcompoundPART	站	16
站	PARTconjPART	权	16
。	PUNCTpunctVERB	有	16
7	NUM_PREDICATE_OF	17	17
2)	NUMnummodNOUN	学院	18
武汉	PROPNnmodNOUN	学院	18
大学	NOUNnmodNOUN	学院	18
信息	NOUNnmodNOUN	学院	18
管理	NOUNnmodNOUN	学院	18
学院	NOUNnsubjVERB	有	18
18	ABOUT	学院	18
有	VERB_PREDICATE_OF	18	18
图书	NOUNcompoundPART	馆	18
馆	PARTnmodPART	本	18
学(	NOUNcompoundPART	本	18
本	PARTobjVERB	有	18
、	PUNCTpunctNOUN	硕	18
硕	NOUNconjPART	本	18
、	PUNCTpunctNOUN	博)	18
博)	NOUNconjPART	本	18
，	PUNCTpunctPART	硕	18
情报	NOUNnmodPART	硕	18
学(	NOUNcompoundPART	硕	18
硕	PARTconjPART	本	18
、	PUNCTpunctNOUN	博)	18
博)	NOUNconjPART	本	18
，	PUNCTpunctNOUN	管理	18
信息	NOUNnmodNOUN	管理	18
管理	NOUNconjPART	本	18
与	CCONJccNOUN	(本)	18
信息	NOUNnmodNOUN	系统	18
系统	NOUNnmodNOUN	(本)	18
(本)	NOUNconjPART	本	18
，	PUNCTpunctVERB	有	18
编辑	VERBamodPART	学	18
出版	VERBcompoundPART	学	18
学	PARTnmodNOUN	(本	18
(本	NOUNconjPART	本	18
，	PUNCTpunctVERB	自设	18
硕	NOUNnsubjVERB	自设	18
18	ABOUT	硕	18
、	PUNCTpunctNOUN	博士	18
博士	NOUNconjNOUN	硕	18
点	PARTnsubjVERB	自设	18
为	AUXcopVERB	自设	18
自设	VERBadvclPART	本	18
)	PUNCTpunctVERB	自设	18
，	PUNCTpunctPART	本	18
档案	NOUNnmodPART	本	18
学(	NOUNcompoundPART	本	18
本	PARTconjPART	本	18
、	PUNCTpunctNOUN	硕	18
硕	NOUNconjPART	本	18
、	PUNCTpunctNOUN	博)	18
博)	NOUNconjPART	本	18
。	PUNCTpunctVERB	有	18
四	NUMnummodNOUN	个	19
个	NOUNclfNOUN	专业	19
本科	NOUNnmodNOUN	专业	19
专业	NOUNnsubjVERB	有	19
19	ABOUT	专业	19
与	ADPcaseNOUN	硕	19
四	NUMnummodNOUN	个	19
个	NOUNclfNOUN	硕	19
硕	NOUNoblVERB	有	19
19	ABOUT	硕	19
、	PUNCTpunctPART	点	19
博士	NOUNcompoundPART	点	19
点	PARTconjNOUN	硕	19
，	PUNCTpunctVERB	有	19
另	ADVadvmodVERB	有	19
有	VERB_PREDICATE_OF	19	19
“	PUNCTpunctPART	馆	19
图 书	NOUNcompoundPART	馆	19
馆	PARTnmodPART	权	19
、	PUNCTpunctNOUN	情报	19
情报	NOUNconjPART	馆	19
与	CCONJccNOUN	档案	19
档案	NOUNnmodNOUN	管理	19
管理	NOUNconjPART	馆	19
”	PUNCTpunctNOUN	管理	19
一	NUMnummodNOUN	级	19
级	NOUNnmodPART	权	19
学科	NOUNnmodPART	权	19
授予	VERBcompoundPART	权	19
权	PARTobjVERB	有	19
及	CCONJccNOUN	博士	19
博士	NOUNconjPART	站	19
后	ADPaclPART	权	19
流动	VERBcompoundPART	站	19
站	PARTconjPART	权	19
、	PUNCTpunctPART	科	19
重点	NOUNcompoundPART	学	19
学	PARTcompoundPART	科	19
科	PARTconjPART	站	19
二	NUMnummodNOUN	个	19
个	NOUNaclPART	站	19
、	PUNCTpunctNOUN	基地	19
文科	NOUNnmodNOUN	基地	19
基地	NOUNconjPART	站	19
一	NUMnummodNOUN	个	19
个	NOUNaclPART	站	19
。	PUNCTpunctVERB	有	19
3)	PROPNnmodPART	系	20
南京	PROPNnmodPART	系	20
大学	NOUNnmodPART	系	20
信息	NOUNnmodPART	系	20
管理	VERBcompoundPART	系	20
系	PARTnsubjVERB	有	20
有	VERB_PREDICATE_OF	20	20
图书	NOUNcompoundPART	馆	20
馆	PARTnmodPART	本	20
学(	NOUNcompoundPART	本	20
本	PARTobjVERB	有	20
、	PUNCTpunctNOUN	硕	20
硕	NOUNconjPART	本	20
、	PUNCTpunctNOUN	博)	20
博)	NOUNconjPART	本	20
，	PUNCTpunctPART	硕	20
情报	NOUNnmodPART	硕	20
学(	NOUNcompoundPART	硕	20
硕	PARTconjPART	本	20
、	PUNCTpunctNOUN	博)	20
博)	NOUNconjPART	本	20
，	PUNCTpunctNOUN	管理	20
信息	NOUNnmodNOUN	管理	20
管理	NOUNconjPART	本	20
与	CCONJccNOUN	系统	20
信息	NOUNnmodNOUN	系统	20
系统	NOUNconjPART	本	20
(本)	NOUNconjPART	本	20
，	PUNCTpunctVERB	有	20
编辑	NOUNnsubjVERB	出版	20
20	ABOUT	编辑	20
出版	VERBparataxisVERB	有	20
学 (本)	SYMobjVERB	出版	20
，	PUNCTpunctNOUN	学(本)	20
档案	NOUNnmodNOUN	学(本)	20
学(本)	NOUNconjPART	本	20
。	PUNCTpunctVERB	有	20
四	NUMnummodNOUN	个	21
个	NOUNclfNOUN	专业	21
本科	NOUNnmodNOUN	专业	21
专业	NOUNnsubjPART	点	21
21	ABOUT	专业	21
与	ADPcaseNOUN	硕	21
两	NUMnummodNOUN	个	21
个	NOUNclfNOUN	硕	21
硕	NOUNnmodPART	点	21
、	PUNCTpunctPART	点	21
博士	NOUNcompoundPART	点	21
点	PART_PREDICATE_OF	21	21
。	PUNCTpunctPART	点	21
4)	NUMnummodNOUN	学院	22
中国	PROPNnmodNOUN	学院	22
人民	NOUNnmodNOUN	学院	22
大学	NOUNnmodNOUN	学院	22
信息	NOUNnmodNOUN	学院	22
资源	NOUNnmodNOUN	学院	22
管理	NOUNnmodNOUN	学院	22
学院	NOUNnsubjVERB	有	22
22	ABOUT	学院	22
有	VERB_PREDICATE_OF	22	22
图书	NOUNcompoundPART	馆	22
馆	PARTnmodNOUN	硕)	22
学(	NOUNnmodNOUN	硕)	22
硕)	NOUNobjVERB	有	22
22	ABOUT	硕)	22
，	PUNCTpunctNOUN	硕)	22
情报	NOUNnmodNOUN	硕)	22
学(	NOUNnmodNOUN	硕)	22
硕)	NOUNconjNOUN	硕)	22
，	PUNCTpunctNOUN	管理	22
信息	NOUNnmodNOUN	管理	22
管理	NOUNconjNOUN	硕)	22
与	CCONJccNOUN	(本)	22
信息	NOUNnmodNOUN	(本)	22
系统	NOUNnmodNOUN	(本)	22
(本)	NOUNconjNOUN	硕)	22
，	PUNCTpunctPART	本	22
档案	NOUNnmodPART	本	22
学(	NOUNcompoundPART	本	22
本	PARTconjNOUN	硕)	22
、	PUNCTpunctNOUN	硕	22
硕	NOUNconjPART	本	22
、	PUNCTpunctNOUN	博)	22
博)	NOUNconjNOUN	硕)	22
。	PUNCTpunctVERB	有	22
二	NUMnummodNOUN	个	23
个	NOUNclfNOUN	专业	23
本科	NOUNnmodNOUN	专业	23
专业	NOUN_PREDICATE_OF	23	23
与	CCONJccPART	点	23
三	NUMnummodNOUN	个	23
个	NOUNnmodPART	点	23
硕士	NOUNcompoundPART	点	23
点	PARTconjNOUN	专业	23
、	PUNCTpunctPART	点	23
一	NUMnummodNOUN	个	23
个	NOUNnmodPART	点	23
博士	NOUNcompoundPART	点	23
点	PARTconjNOUN	专业	23
。	PUNCTpunctNOUN	专业	23
5)	NUMnummodPART	系	24
南开	PROPNnmodPART	系	24
大学	NOUNnmodPART	系	24
信息	NOUNnmodPART	系	24
管理	VERBcompoundPART	系	24
系	PARTnsubjVERB	有	24
有	VERB_PREDICATE_OF	24	24
图书	NOUNcompoundPART	馆	24
馆	PARTnmodPART	本	24
学(	NOUNcompoundPART	本	24
本	PARTobjVERB	有	24
、	PUNCTpunctNOUN	硕	24
硕	NOUNconjPART	本	24
、	PUNCTpunctPROPN	博)	24
博)	PROPNconjPART	本	24
，	PUNCTpunctNOUN	硕)	24
情报	NOUNnmodNOUN	硕)	24
学(	NOUNnmodNOUN	硕)	24
硕)	NOUNconjPART	本	24
，	PUNCTpunctNOUN	学(本)	24
档案	NOUNnmodNOUN	学(本)	24
学(本)	NOUNconjPART	本	24
。	PUNCTpunctVERB	有	24
两	NUMnummodNOUN	个	25
个	NOUNclfNOUN	专业	25
本科	NOUNnmodNOUN	专业	25
专业	NOUN_PREDICATE_OF	25	25
与	CCONJccPART	点	25
两	NUMnummodNOUN	个	25
个	NOUNnmodPART	点	25
硕士	NOUNcompoundPART	点	25
点	PARTconjNOUN	专业	25
、	PUNCTpunctPART	点	25
一	NUMnummodNOUN	个	25
个	NOUNnmodPART	点	25
博士	NOUNcompoundPART	点	25
点	PARTconjNOUN	专业	25
。	PUNCTpunctNOUN	专业	25
6)	PROPNnmodPART	系	26
中山	PROPNnmodPART	系	26
大学	NOUNnmodPART	系	26
资讯	NOUNnmodPART	系	26
管理	VERBcompoundPART	系	26
系	PARTnsubjVERB	有	26
有	VERB_PREDICATE_OF	26	26
图书	NOUNcompoundPART	馆	26
馆	PARTnmodNOUN	学(本	26
学(本	NOUNobjVERB	有	26
26	ABOUT	学(本	26
、	PUNCTpunctNOUN	硕)	26
硕)	NOUNconjNOUN	学(本	26
，	PUNCTpunctNOUN	硕)	26
情报	NOUNnmodNOUN	硕)	26
学(	NOUNnmodNOUN	硕)	26
硕)	NOUNconjNOUN	学(本	26
，	PUNCTpunctNOUN	管理	26
信息	NOUNnmodNOUN	管理	26
管理	NOUNconjNOUN	学(本	26
与	CCONJccNOUN	(本)	26
信息	NOUNnmodNOUN	(本)	26
系统	NOUNnmodNOUN	(本)	26
(本)	NOUNconjNOUN	学(本	26
，	PUNCTpunctPART	本	26
档案	NOUNnmodPART	本	26
学(	NOUNcompoundPART	本	26
本	PARTconjNOUN	学(本	26
、	PUNCTpunctNOUN	硕)	26
硕)	NOUNconjNOUN	学(本	26
。	PUNCTpunctVERB	有	26
7)	NUMnummodNOUN	学系	27
台湾	PROPNnmodNOUN	学系	27
大学	NOUNnmodNOUN	学系	27
图书	NOUNnmodNOUN	学系	27
资讯	NOUNnmodNOUN	学系	27
学系	NOUNnsubjVERB	有	27
27	ABOUT	学系	27
有	VERB_PREDICATE_OF	27	27
教师	NOUNobjVERB	有	27
27	ABOUT	教师	27
15	NUMnummodNOUN	人	27
人	NOUNaclNOUN	教师	27
(	PUNCTpunctNOUN	人	27
教授	NOUNnsubjNOUN	人	27
27	ABOUT	教授	27
6	NUMnummodNOUN	人	27
人	NOUNaclNOUN	教师	27
，	PUNCTpunctVERB	有	27
副	PARTcase:prefNOUN	教授	27
教授	NOUNnsubjNOUN	人	27
27	ABOUT	教授	27
3	NUMnummodNOUN	人	27
人	NOUNparataxisVERB	有	27
，	PUNCTpunctVERB	有	27
助理	NOUNnmodNOUN	教授	27
教授	NOUNnsubjNUM	2 人)	27
27	ABOUT	教授	27
2 人)	NUMparataxisVERB	有	27
，	PUNCTpunctVERB	有	27
一	NUMnummodNOUN	个	27
个	NOUNclfNOUN	专业	27
专业	NOUNnsubjVERB	有	27
27	ABOUT	专业	27
，	PUNCTpunctVERB	有	27
有	VERBparataxisVERB	有	27
本	NOUNobjVERB	有	27
27	ABOUT	本	27
、	PUNCTpunctNOUN	硕	27
硕	NOUNconjNOUN	本	27
、	PUNCTpunctNOUN	博	27
博	NOUNconjNOUN	本	27
三	NUMnummodNOUN	类	27
类	NOUNclfNOUN	学 位	27
学 位	NOUNapposNOUN	本	27
。	PUNCTpunctVERB	有	27
(	PUNCTpunctNOUN	时间	28
资料	NOUNnmodNOUN	时间	28
时间	NOUNnsubjVERB	培养	28
28	ABOUT	时间	28
为	AUXcopNOUN	课程	28
2003	NUMnummodNOUN	年	28
年	NOUNclfNOUN	课程	28
3	NUMnummodNOUN	月)	28
月)	NOUNclfNOUN	课程	28
3	NUMnummodNOUN	课程	28
课程	NOUNnsubjVERB	设置	28
28	ABOUT	课程	28
设置	VERBadvclVERB	培养	28
与	ADPcaseNOUN	方向	28
主要	ADJamodNOUN	方向	28
研究	NOUNnmodNOUN	方向	28
方向	NOUNoblVERB	设置	28
28	ABOUT	方向	28
目前	NOUNnmod:tmodVERB	分	28
中国	PROPNnmodNOUN	教育	28
图书	NOUNcompoundPART	馆	28
馆	PARTnmodNOUN	教育	28
学情报学	NOUNnmodNOUN	教育	28
教育	NOUNnsubjVERB	培养	28
28	ABOUT	教育	28
主要	ADVadvmodVERB	分	28
分	VERBadvclVERB	培养	28
为	VERBmarkVERB	分	28
以下	DETdetNOUN	个	28
几	NUMnummodNOUN	个	28
个	NOUNnmodNOUN	层	28
层	NOUNnmodNOUN	硕士	28
次	NUMnummodX	: 1)	28
: 1)	XnmodNOUN	硕士	28
研究	VERBcompoundPART	生	28
生	PARTcompoundPART	教	28
教	PARTnmodNOUN	硕士	28
育(	NOUNnmodNOUN	硕士	28
硕士	NOUNobjVERB	分	28
28	ABOUT	硕士	28
与	CCONJccNOUN	生)	28
博士	NOUNnmodNOUN	生)	28
研究	NOUNnmodNOUN	生)	28
生)	NOUNconjNOUN	硕士	28
，	PUNCTpunctVERB	培养	28
主要	ADVadvmodVERB	培养	28
培养	VERB_PREDICATE_OF	28	28
图书	NOUNnmodNOUN	工作	28
情报	NOUNnmodNOUN	工作	28
工作	NOUNobjVERB	才及	28
28	ABOUT	工作	28
的	PARTmark:relclVERB	培养	28
高级	ADJamodPART	人	28
管理	VERBcompoundPART	人	28
人	PARTnsubjVERB	才及	28
才及	VERBccompVERB	培养	28
相关	ADJamodNOUN	领域	28
领域	NOUNnmodNOUN	人才	28
的	PARTcase:decNOUN	领域	28
教学	NOUNnmodNOUN	人才	28
科研	NOUNnmodNOUN	人才	28
人才	NOUNobjVERB	才及	28
28	ABOUT	人才	28
。	PUNCTpunctVERB	培养	28
2)	NUMnummodNOUN	本	29
本	NOUNclfNOUN	教育	29
科生	NOUNnmodNOUN	教育	29
教育	NOUNnsubjVERB	培养	29
29	ABOUT	教育	29
，	PUNCTpunctVERB	培养	29
主要	ADVadvmodVERB	培养	29
培养	VERB_PREDICATE_OF	29	29
图书	NOUNnmodNOUN	工作	29
情报	NOUNnmodNOUN	工作	29
工作	NOUNobjVERB	培养	29
29	ABOUT	工作	29
的	PARTmark:relclVERB	培养	29
骨干	NOUNnmodNOUN	人才	29
人才	NOUNobjVERB	培养	29
29	ABOUT	人才	29
。	PUNCTpunctVERB	培养	29
3)	PROPNnsubjVERB	培养	30
中	ADPaclPROPN	3)	30
等	NOUNaclPROPN	3)	30
专业	ADJamodNOUN	教育	30
教育	NOUNnsubjVERB	培养	30
30	ABOUT	教育	30
与	CCONJccNOUN	教育	30
成人	NOUNnmodNOUN	教育	30
教育	NOUNconjNOUN	教育	30
，	PUNCTpunctVERB	培养	30
主要	ADVadvmodVERB	培养	30
培养	VERB_PREDICATE_OF	30	30
图书	NOUNnmodNOUN	工作	30
情报	NOUNnmodNOUN	工作	30
工作	NOUNnmodNOUN	人员	30
的	PARTcase:decNOUN	工作	30
一般	ADJamodNOUN	人员	30
工作	NOUNnmodNOUN	人员	30
人员	NOUNobjVERB	培养	30
30	ABOUT	人员	30
。	PUNCTpunctVERB	培养	30
图书	NOUNcompoundPART	馆	31
馆	PARTnmodNOUN	科生	31
情报	NOUNnmodNOUN	科生	31
学本	NOUNnmodNOUN	科生	31
科生	NOUNnsubjVERB	学习	31
31	ABOUT	科生	31
主要	ADVadvmodVERB	学习	31
学习	VERB_PREDICATE_OF	31	31
图书	NOUNnmodNOUN	馆学	31
馆学	NOUNnmodNOUN	理论	31
和	CCONJccNOUN	管理	31
信息	NOUNnmodNOUN	管理	31
管理	NOUNconjNOUN	馆学	31
的	PARTcase:decNOUN	馆学	31
基本	NOUNnmodNOUN	理论	31
理论	NOUNobjVERB	学习	31
31	ABOUT	理论	31
和	CCONJccNOUN	知识	31
基础	NOUNnmodNOUN	知识	31
知识	NOUNconjNOUN	理论	31
，	PUNCTpunctVERB	学习	31
受	VERBparataxisVERB	学习	31
文献	NOUNcompoundPART	学	31
学	PARTnmodNOUN	训练	31
、	PUNCTpunctPART	学	31
目录	NOUNcompoundPART	学	31
学	PARTconjPART	学	31
、	PUNCTpunctPART	学	31
信息	NOUNcompoundPART	学	31
学	PARTconjPART	学	31
、	PUNCTpunctPART	学	31
传播	VERBcompoundPART	学	31
学	PARTconjPART	学	31
、	PUNCTpunctPART	学	31
管理	VERBcompoundPART	学	31
学	PARTconjPART	学	31
、	PUNCTpunctPART	学	31
经济	NOUNcompoundPART	学	31
学	PARTconjPART	学	31
等	NOUNaclPART	学	31
方面	NOUNapposPART	学	31
的	PARTcase:decPART	学	31
基本	NOUNnmodNOUN	训练	31
训练	NOUNnsubjVERB	掌握	31
31	ABOUT	训练	31
，	PUNCTpunctVERB	掌握	31
掌握	VERBparataxisVERB	学习	31
文献	NOUNnmodNOUN	收集	31
信息	NOUNnmodNOUN	收集	31
收集	NOUNobjVERB	掌握	31
31	ABOUT	收集	31
、	PUNCTpunctNOUN	处理	31
处理	NOUNconjNOUN	收集	31
、	PUNCTpunctNOUN	研究	31
研究	NOUNconjNOUN	收集	31
、	PUNCTpunctNOUN	开发	31
开发	NOUNconjNOUN	收集	31
和	CCONJccNOUN	传递	31
传递	NOUNconjNOUN	收集	31
的	PARTcase:decNOUN	收集	31
技能	NOUNnmodNOUN	课程	31
,主	NOUNnmodNOUN	课程	31
修	PARTcase:prefNOUN	课程	31
课程	NOUNapposNOUN	基础	31
有	VERBaclNOUN	收集	31
:图	NOUNcompoundPART	书	31
书	PARTnmodNOUN	基础	31
馆学	NOUNnmodNOUN	基础	31
基础	NOUNobjVERB	有	31
31	ABOUT	基础	31
、	PUNCTpunctNOUN	建设	31
文献	NOUNnmodNOUN	建设	31
资源	NOUNnmodNOUN	建设	31
建设	NOUNconjNOUN	基础	31
、	PUNCTpunctPART	法	31
文献	NOUNnmodPART	法	31
分类	NOUNcompoundPART	法	31
法	PARTconjNOUN	基础	31
与	CCONJccPART	法	31
主题	NOUNcompoundPART	法	31
法	PARTconjNOUN	基础	31
、	PUNCTpunctNOUN	编 目	31
文献	NOUNnmodNOUN	编 目	31
编 目	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	检索	31
人文	NOUNnmodNOUN	检索	31
社会	NOUNnmodNOUN	检索	31
科学	NOUNnmodNOUN	检索	31
文献	NOUNnmodNOUN	检索	31
检索	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	检索	31
科技	NOUNnmodNOUN	检索	31
文献	NOUNnmodNOUN	检索	31
检索	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	咨询	31
咨询	NOUNconjNOUN	场学	31
与	CCONJccNOUN	决策	31
决策	NOUNconjNOUN	检索	31
、	PUNCTpunctNOUN	场学	31
信息	NOUNcompoundPART	市	31
市	PARTnmodNOUN	场学	31
场学	NOUNconjNOUN	基础	31
、	PUNCTpunctPART	学	31
文献	NOUNnmodPART	学	31
计量	NOUNcompoundPART	学	31
学	PARTconjNOUN	基础	31
、	PUNCTpunctNOUN	应用	31
计算	VERBcompoundPART	机	31
机	PARTnmodNOUN	应用	31
应用	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	管理	31
数据	NOUNcompoundPART	库	31
库	PARTnmodNOUN	管理	31
管理	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	概论	31
文献	NOUNcompoundPART	学	31
学	PARTnmodNOUN	概论	31
概论	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	概论	31
目录	NOUNcompoundPART	学	31
学	PARTnmodNOUN	概论	31
概论	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	系统	31
计算	VERBcompoundPART	机	31
机	PARTnmodNOUN	系统	31
系统	NOUNcompoundPART	库	31
与	CCONJccNOUN	软件	31
系统	NOUNnmodNOUN	软件	31
软件	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	结构	31
数据	NOUNnmodNOUN	结构	31
结构	NOUNconjNOUN	系统	31
与	CCONJccPART	库	31
数据	NOUNcompoundPART	库	31
库	PARTconjNOUN	基础	31
、	PUNCTpunctNOUN	网络	31
计算	VERBcompoundPART	机	31
机	PARTnmodNOUN	网络	31
网络	NOUNconjNOUN	基础	31
、	PUNCTpunctPART	学	31
信息	NOUNnmodPART	学	31
管理	NOUNcompoundPART	学	31
学	PARTconjNOUN	基础	31
、	PUNCTpunctNOUN	组织	31
信息	NOUNnmodNOUN	组织	31
组织	NOUNconjNOUN	基础	31
、	PUNCTpunctNOUN	存储	31
信息	NOUNnmodNOUN	存储	31
存储	NOUNconjNOUN	基础	31
与	CCONJccNOUN	检索	31
检索	NOUNconjNOUN	存储	31
、	PUNCTpunctNOUN	分析	31
管理	NOUNnmodNOUN	分析	31
信息	NOUNnmodNOUN	分析	31
系统	NOUNnmodNOUN	分析	31
分析	NOUNconjNOUN	基础	31
与	CCONJccNOUN	设计	31
设计	NOUNconjNOUN	分析	31
等	NOUNaclNOUN	基础	31
。	PUNCTpunctVERB	学习	31
图书	NOUNnmodPART	生	32
馆学	NOUNnmodPART	生	32
研究	VERBcompoundPART	生	32
生	PARTnmodNOUN	目标	32
的	PARTcase:decPART	生	32
培养	NOUNnmodNOUN	目标	32
目标	NOUNnsubjNOUN	知识	32
32	ABOUT	目标	32
是	AUXcopNOUN	知识	32
:	VERBadvclVERB	具有	32
具有	VERBacl:relclNOUN	知识	32
坚实	ADJadvclADJ	宽广	32
宽广	ADJamodNOUN	知识	32
的	PARTmark:relclADJ	宽广	32
图书	NOUNnmodNOUN	知识	32
馆学	NOUNnmodNOUN	知识	32
基础	NOUNnmodNOUN	知识	32
理论	NOUNnmodNOUN	知识	32
知识	NOUN_PREDICATE_OF	32	32
，	PUNCTpunctNOUN	知 识	32
系统	NOUNnsubjVERB	深入	32
32	ABOUT	系统	32
深入	VERBacl:relclNOUN	知 识	32
的	PARTmark:relclVERB	深入	32
专门	ADJamodNOUN	知 识	32
知 识	NOUNconjNOUN	知识	32
和	CCONJccNOUN	素质	32
优秀	ADJamodNOUN	素质	32
的	PARTmark:relclADJ	优秀	32
综合	NOUNnmodNOUN	素质	32
素质	NOUNconjNOUN	知识	32
和	CCONJccNOUN	人才	32
能力	NOUNnmodNOUN	人才	32
的	PARTcase:decNOUN	能力	32
高级	ADJamodNOUN	人才	32
专门	ADJamodNOUN	人才	32
人才	NOUNconjNOUN	知识	32
。	PUNCTpunctNOUN	知识	32
对	ADPcaseNOUN	历史	33
所	ADVmarkVERB	从事	33
从事	VERBacl:relclNOUN	领域	33
的	PARTmark:relclVERB	从事	33
研究	NOUNnmodNOUN	领域	33
领域	NOUNnmodNOUN	历史	33
的	PARTcase:decNOUN	领域	33
历史	NOUNnsubjVERB	沿有	33
33	ABOUT	历史	33
、	PUNCTpunctNOUN	现状	33
现状	NOUNconjNOUN	历史	33
及	CCONJccNOUN	前	33
前	NOUNconjNOUN	历史	33
沿有	VERB_PREDICATE_OF	33	33
全面	ADVadvmodVERB	深 入	33
深 入	VERBacl:relclNOUN	了解	33
的	PARTmark:relclVERB	深 入	33
了解	NOUNobjVERB	沿有	33
33	ABOUT	了解	33
。	PUNCTpunctVERB	沿有	33
至少	ADVadvmodVERB	掌握	34
掌握	VERBadvclVERB	具有	34
一	NUMnummodNOUN	门	34
门	NOUNnmodPART	语	34
外国	NOUNcompoundPART	语	34
语	PARTobjVERB	掌握	34
，	PUNCTpunctVERB	具有	34
能够	AUXauxVERB	熟练	34
熟练	VERBadvclVERB	具有	34
地阅	NOUNobjVERB	熟练	34
34	ABOUT	地阅	34
读本	VERBadvclVERB	具有	34
专业	ADJamodNOUN	资料	34
的	PARTcase:decADJ	专业	34
外文	NOUNnmodNOUN	资料	34
资料	NOUNobjVERB	读本	34
34	ABOUT	资料	34
，	PUNCTpunctVERB	具有	34
具有	VERB_PREDICATE_OF	34	34
一定	ADJamodNOUN	能力	34
的	PARTmark:relclADJ	一定	34
写作	NOUNnmodNOUN	能力	34
能力	NOUNobjVERB	具有	34
34	ABOUT	能力	34
和	CCONJccVERB	进 行	34
进 行	VERBacl:relclNOUN	能力	34
国际	NOUNnmodNOUN	交流	34
学术	NOUNnmodNOUN	交流	34
交流	NOUNnmodNOUN	能力	34
的	PARTcase:decNOUN	交流	34
能力	NOUNconjNOUN	能力	34
。	PUNCTpunctVERB	具有	34
熟练	NOUNnsubjVERB	掌握	35
35	ABOUT	熟练	35
掌握	VERB_PREDICATE_OF	35	35
计算	VERBcompoundPART	机	35
机	PARTnmodNOUN	知识	35
应用	NOUNnmodNOUN	知识	35
知识	NOUNobjVERB	掌握	35
35	ABOUT	知识	35
。	PUNCTpunctVERB	掌握	35
能	AUXauxVERB	独立	36
独立	VERBacl:relclNOUN	;能	36
从事	VERBacl:relclNOUN	;能	36
创新	VERBcompoundPART	性	36
性	PARTobjVERB	从事	36
的	PARTmark:relclVERB	从事	36
科学	NOUNnmodNOUN	;能	36
研究	NOUNnmodNOUN	;能	36
;能	NOUNnsubjVERB	胜任	36
36	ABOUT	;能	36
胜任	VERB_PREDICATE_OF	36	36
大型	NOUNnmodNOUN	机构	36
文献	NOUNnmodNOUN	机构	36
信息	NOUNnmodNOUN	机构	36
机构	NOUNnmodNOUN	工作	36
的	PARTcase:decNOUN	机构	36
高层	NOUNnmodNOUN	工作	36
次	PARTcase:prefNOUN	管理	36
管理	NOUNnmodNOUN	工作	36
工作	NOUNobjVERB	胜任	36
36	ABOUT	工作	36
或	CCONJccNOUN	教学	36
高等	ADJamodNOUN	学校	36
学校	NOUNnmodNOUN	教学	36
的	PARTcase:decNOUN	学校	36
教学	NOUNconjNOUN	工作	36
和	CCONJccNOUN	研究	36
研究	NOUNconjNOUN	教学	36
工作	NOUNconjNOUN	工作	36
。	PUNCTpunctVERB	胜任	36
图书	NOUNnmodNOUN	馆 学	37
馆学	NOUNnmodNOUN	馆 学	37
博士	NOUNnmodNOUN	馆 学	37
学位	NOUNnmodNOUN	馆 学	37
设理	VERBcompoundPART	论	37
论	PARTnmodNOUN	馆 学	37
图书	NOUNnmodNOUN	馆 学	37
馆 学	NOUNnsubjVERB	应用	37
37	ABOUT	馆 学	37
、	PUNCTpunctVERB	应用	37
应用	VERB_PREDICATE_OF	37	37
图书	NOUNnmodNOUN	馆学	37
馆学	NOUNobjVERB	应用	37
37	ABOUT	馆学	37
、	PUNCTpunctPART	学	37
现代	NOUNnmodPART	学	37
目录	NOUNcompoundPART	学	37
学	PARTconjNOUN	馆学	37
、	PUNCTpunctPART	学	37
文献	NOUNcompoundPART	学	37
学	PARTconjNOUN	馆学	37
等	NOUNaclNOUN	馆学	37
研究	NOUNnmodNOUN	方向	37
方向	NOUNapposNOUN	馆学	37
。	PUNCTpunctVERB	应用	37
基础	NOUNnmodPART	课	38
理论	NOUNcompoundPART	课	38
课	PARTnsubjVERB	有	38
有	VERB_PREDICATE_OF	38	38
文献	NOUNnmodNOUN	引论	38
信息	NOUNcompoundPART	学	38
学	PARTnmodNOUN	引论	38
引论	NOUNobjVERB	有	38
38	ABOUT	引论	38
、	PUNCTpunctNOUN	进展	38
图书	NOUNnmodNOUN	进展	38
馆学	NOUNnmodNOUN	进展	38
研究	NOUNnmodNOUN	进展	38
进展	NOUNconjNOUN	引论	38
等	NOUNaclNOUN	引论	38
;	NOUNnmodNOUN	专业	38
专业	NOUNapposNOUN	引论	38
课有	VERBparataxisVERB	有	38
图书	NOUNnmodNOUN	研究	38
馆学	NOUNnmodNOUN	研究	38
专题	NOUNnmodNOUN	研究	38
研究	NOUNobjVERB	课有	38
38	ABOUT	研究	38
、	PUNCTpunctNOUN	研究	38
目录	NOUNcompoundPART	学	38
学	PARTnmodNOUN	研究	38
专题	NOUNnmodNOUN	研究	38
研究	NOUNconjNOUN	引论	38
、	PUNCTpunctNOUN	研究	38
